"gene","proteinSearched","EnsemblID","EntrezSummary","todaysDate","healthy_Median","acuteLymeDisease_Median","antibodies_1month_Median","antibodies_6month_Median","acuteHealthy_foldChange","antibodies_1month_healthy_foldChange","antibodies_6month_healthy_foldchange","classSample","classValue","class"
"MFSD3","protein","ENSG00000167700","                                            MFSD3 (Major Facilitator Superfamily Domain Containing 3) is a Protein Coding gene.                                                                                                                                    Gene Ontology (GO) annotations related to this gene include solute:proton symporter activity.                                            An important paralog of this gene is SLC33A1.","Fri Aug 28 13:19:09 2020",-0.00019,0.04756689,0.04766941,0.49629974,-250.352052631579,-250.891631578947,-2612.10389473684,"Antibodies_6months_9",0.3025961,"6 months treatment"
"MTNR1B","protein","ENSG00000134640","This gene encodes one of two high affinity forms of a receptor for melatonin, the primary hormone secreted by the pineal gland. This gene product is an integral membrane protein that is a G-protein coupled, 7-transmembrane receptor. It is found primarily in the retina and brain although this detection requires RT-PCR. It is thought to participate in light-dependent functions in the retina and may be involved in the neurobiological effects of melatonin. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:17:25 2020",0.000435,-0.4392109,-0.5891905,-0.037164688,-1009.68022988506,-1354.46091954023,-85.4360643678161,"Antibodies_6months_9",0.11247063,"6 months treatment"
"NSUN3","protein","ENSG00000178694","                                            NSUN3 (NOP2/Sun RNA Methyltransferase 3) is a Protein Coding gene.                                            Diseases associated with NSUN3 include Cardiomyopathy, Familial Restrictive, 1 and Neuropathy, Hereditary Motor And Sensory, Type Via, With Optic Atrophy.                                                                                        Gene Ontology (GO) annotations related to this gene include RNA binding and methyltransferase activity.                                            An important paralog of this gene is NSUN4.","Fri Aug 28 13:17:16 2020",-2.15e-05,-0.07414627,0.05802679,0.24441767,3448.66372093023,-2698.92046511628,-11368.2637209302,"Antibodies_6months_9",0.23038197,"6 months treatment"
"OAS2","protein","ENSG00000111335","This gene encodes a member of the 2-5A synthetase family, essential proteins involved in the innate immune response to viral infection. The encoded protein is induced by interferons and uses adenosine triphosphate in 2'-specific nucleotidyl transfer reactions to synthesize 2',5'-oligoadenylates (2-5As). These molecules activate latent RNase L, which results in viral RNA degradation and the inhibition of viral replication. The three known members of this gene family are located in a cluster on chromosome 12. Alternatively spliced transcript variants encoding different isoforms have been described. [provided by RefSeq, Jul 2008]","Fri Aug 28 13:17:23 2020",-0.000778,0.6671257,0.29000092,0.001704216,-857.488046272494,-372.751825192802,-2.19050899742931,"Antibodies_6months_9",-0.07873678,"6 months treatment"
"ODF3B","protein","ENSG00000177989","                                            ODF3B (Outer Dense Fiber Of Sperm Tails 3B) is a Protein Coding gene.                                                                                                                                                                                An important paralog of this gene is ODF3.","Fri Aug 28 13:18:51 2020",-0.000254,0.36474848,-0.01640439,-0.15823817,-1436.01763779528,64.5842125984252,622.984921259843,"Antibodies_6months_9",0.022754192,"6 months treatment"
"PRCP","protein","ENSG00000137509","This gene encodes a member of the peptidase S28 family of serine exopeptidases. The encoded preproprotein is proteolytically processed to generate the mature lysosomal prolylcarboxypeptidase. This enzyme cleaves C-terminal amino acids linked to proline in peptides such as angiotension II, III and des-Arg9-bradykinin. The cleavage occurs at acidic pH, but the enzyme activity is retained with some substrates at neutral pH. This enzyme has been shown to be an activator of the cell matrix-associated prekallikrein. The importance of angiotension II, one of the substrates of this enzyme, in regulating blood pressure and electrolyte balance suggests that this gene may be related to essential hypertension. A pseudogene of this gene has been identified on chromosome 2. Alternative splicing results in multiple transcript variants, at least one of which encodes an isoform that is proteolytically processed. [provided by RefSeq, Jan 2016]","Fri Aug 28 13:19:04 2020",-0.000305,0.016057491,0.3487873,-0.3471961,-52.6475114754098,-1143.56491803279,1138.34786885246,"Antibodies_6months_9",-0.08016205,"6 months treatment"
"PRL","protein","ENSG00000172179","This gene encodes the anterior pituitary hormone prolactin. This secreted hormone is a growth regulator for many tissues, including cells of the immune system. It may also play a role in cell survival by suppressing apoptosis, and it is essential for lactation. Alternative splicing results in multiple transcript variants that encode the same protein. [provided by RefSeq, Aug 2011]","Fri Aug 28 13:17:19 2020",0.000262,0.39567447,-0.105611086,-0.14886284,1510.20790076336,-403.095748091603,-568.178778625954,"Antibodies_6months_9",0.041611195,"6 months treatment"
"SNORA60","protein",NA,"                                            SNORA60 (Small Nucleolar RNA, H/ACA Box 60) is an RNA Gene, and is affiliated with the snoRNA class.                                                                                                                                                                                ","Fri Aug 28 13:17:21 2020",-5e-04,-0.4691291,-0.1846466,0.63088083,938.2582,369.2932,-1261.76166,"Antibodies_6months_9",0.3439231,"6 months treatment"
"SNRPD2","protein","ENSG00000125743","The protein encoded by this gene belongs to the small nuclear ribonucleoprotein core protein family. It is required for pre-mRNA splicing and small nuclear ribonucleoprotein biogenesis. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, May 2009]","Fri Aug 28 13:18:48 2020",0.000172,-0.2063446,0.33942795,-0.441535,-1199.67790697674,1973.41831395349,-2567.06395348837,"Antibodies_6months_9",-0.13541126,"6 months treatment"
"TMEM92","protein","ENSG00000167105","                                            TMEM92 (Transmembrane Protein 92) is a Protein Coding gene.                                                                                                                                                                                ","Fri Aug 28 13:19:03 2020",0.000456689999999996,0.29947627,0.0791897755,0.53061152,655.753946878633,173.399407694499,1161.86367119929,"Antibodies_6months_9",0.46538722,"6 months treatment"
"TTLL3","protein","ENSG00000214021","                                            TTLL3 (Tubulin Tyrosine Ligase Like 3) is a Protein Coding gene.                                            Diseases associated with TTLL3 include Fanconi Anemia, Complementation Group A and Primary Ciliary Dyskinesia.                                                                                        Gene Ontology (GO) annotations related to this gene include protein-glycine ligase activity and protein-glycine ligase activity, initiating.                                            An important paralog of this gene is ARPC4-TTLL3.","Fri Aug 28 13:19:01 2020",-0.000228640000000002,0.16397,0.51852846,0.32302261,-717.153603918818,-2267.88164800558,-1412.80007872637,"Antibodies_6months_9",0.056524158,"6 months treatment"
"VCAN","protein","ENSG00000038427","This gene is a member of the aggrecan/versican proteoglycan family. The protein encoded is a large chondroitin sulfate proteoglycan and is a major component of the extracellular matrix. This protein is involved in cell adhesion, proliferation, proliferation, migration and angiogenesis and plays a central role in tissue morphogenesis and maintenance. Mutations in this gene are the cause of Wagner syndrome type 1. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Aug 2009]","Fri Aug 28 13:18:53 2020",-0.00039673000000004,0.62482405,-0.49953175,0.2784052,-1574.93522042683,1259.1227030977,-701.749804652969,"Antibodies_6months_9",0.30054665,"6 months treatment"
"ZNF239","protein","ENSG00000196793","MOK2 proteins are DNA- and RNA-binding proteins that are mainly associated with nuclear RNP components, including the nucleoli and extranucleolar structures (Arranz et al., 1997 [PubMed 9121460]).[supplied by OMIM, Mar 2008]","Fri Aug 28 13:18:50 2020",-0.000121,0.16843367,-0.039426327,0.27365327,-1392.01380165289,325.83741322314,-2261.59727272727,"Antibodies_6months_9",-0.06228566,"6 months treatment"
"ZWILCH","protein","ENSG00000174442","                                            ZWILCH (Zwilch Kinetochore Protein) is a Protein Coding gene.                                                                                        Among its related pathways are Signaling by GPCR and Mitotic Prometaphase.                                                                                        ","Fri Aug 28 13:17:20 2020",-0.000405309999999992,-0.408806325,-0.3879337425,-0.05497456,1008.62629838891,957.128475734642,135.635834299675,"Antibodies_6months_9",-0.0354053975,"6 months treatment"
